"","probability"
"region 9754",0.0435426139259254
"region 9762",0.0917440564125476
"region 9768",0.540901387469419
"region 9770",0.115237439775009
"region 9774",0.107973735382202
"region 9776",0.0458557264182799
"region 9795",0.249569796437898
"region 9798",0.173328554692354
"region 9799",0.0396487739370938
"region 9802",0.0349309701971377
"region 9809",0.695908538163711
"region 9814",0.160148485321559
"region 9815",0.632643670866181
"region 9817",0.345315734543914
"region 9829",0.112830491967709
"region 9838",0.267056762570278
"region 9848",0.35311966566576
"region 9852",0.340191088367127
"region 9867",0.0842657530815601
"region 9869",0.0913581829147607
"region 9871",0.889485233959101
"region 9873",0.0848939001841748
"region 9882",0.149224651642118
"region 9936",0.465070586430386
"region 9939",0.585180654511356
"region 9946",0.242444881822278
"region 9969",0.0260153891567694
"region 9990",0.185031383731623
"region 9992",0.818384750498554
"region 9997",0.3872703278989
"region 4",0.937048449356423
"region 22",0.324942429756393
"region 24",0.900210805478656
"region 41",0.488415505606392
"region 48",0.933690789265683
"region 54",0.958535364118825
"region 60",0.943653716914759
"region 66",0.736046934427965
"region 71",0.60653422860204
"region 72",0.932466834649069
"region 74",0.863288928373497
"region 86",0.802776135010594
"region 94",0.046228001089318
"region 104",0.28596000743173
"region 107",0.962141774634256
"region 110",0.95940261538684
"region 112",0.655420748071524
"region 118",0.930828657711938
"region 121",0.811723264710033
"region 124",0.651221246939066
"region 129",0.71470316749495
"region 152",0.416382029815922
"region 154",0.700214622740474
"region 155",0.924933432473866
"region 173",0.968939414176777
"region 178",0.548830758413395
"region 185",0.577784069322224
"region 187",0.656224015456771
"region 197",0.532267048854016
"region 208",0.736048746799149
"region 215",0.616878976225627
"region 241",0.92191680793128
"region 283",0.803989203498335
"region 300",0.575530929016601
"region 308",0.798943674195151
"region 309",0.693221984244199
"region 320",0.81752012102466
"region 331",0.723831107386261
"region 333",0.762217025755414
"region 338",0.597772214839786
"region 363",0.695153990274767
"region 375",0.821319208120012
"region 381",0.860326890697501
"region 384",0.75703870407429
"region 388",0.857524907731781
"region 390",0.723293140385039
"region 396",0.952194783331196
"region 400",0.929410177568658
"region 406",0.555765973676467
"region 442",0.389434958115413
"region 457",0.90342419281389
"region 483",0.950678413963675
"region 487",0.823609962645666
"region 491",0.765457036784706
"region 498",0.824025900077308
"region 502",0.96153867263015
"region 515",0.944789761961445
"region 522",0.265907968792586
"region 537",0.311222005964975
"region 544",0.983238044849782
"region 546",0.847298321515844
"region 558",0.964083533179773
"region 569",0.555812051037647
"region 576",0.961793428978776
"region 577",0.691421890633722
"region 584",0.97268676657134
"region 590",0.942334060707293
"region 593",0.955362069686878
"region 595",0.788478259365713
"region 602",0.834390336977341
"region 633",0.857388525433971
"region 644",0.112392902076901
"region 645",0.0719390793786153
"region 652",0.609696453960231
"region 659",0.88072331916352
"region 668",0.783170122171638
"region 678",0.939208859916288
"region 683",0.746418167284151
"region 709",0.869996879039245
"region 726",0.875578635872883
"region 728",0.79039177022796
"region 734",0.630844128135787
"region 747",0.571858459565204
"region 765",0.052219095381184
"region 776",0.969879204930528
"region 782",0.398632436844465
"region 791",0.713390734882476
"region 796",0.964553115926133
"region 799",0.92906098903238
"region 810",0.684936816033813
"region 813",0.331660518605283
"region 815",0.937497752377777
"region 824",0.0178761892435338
"region 833",0.967557395936047
"region 848",0.893785963084362
"region 855",0.950323322301003
"region 868",0.691034540811796
"region 904",0.824311088930687
"region 908",0.896752252299219
"region 909",0.538626803437147
"region 920",0.928337812541268
"region 921",0.910552601007479
"region 935",0.879760737030989
"region 945",0.948314925288312
"region 953",0.101212459762809
"region 963",0.980261188213805
"region 969",0.639851872300886
"region 985",0.884445988034536
"region 995",0.335678240246716
"region 997",0.182428941554514
"region 1020",0.80265160132798
"region 1036",0.924936775751618
"region 1042",0.758387417203595
"region 1063",0.913423204052096
"region 1066",0.96009470802821
"region 1083",0.943663491945433
"region 1085",0.726369752998343
"region 1087",0.0879094865729727
"region 1090",0.0368015291093292
"region 1097",0.543012871241473
"region 1098",0.677404549952392
"region 1101",0.901101994432881
"region 1111",0.913968293416244
"region 1115",0.741021666360118
"region 1128",0.486941836184346
"region 1134",0.385658215499639
"region 1142",0.792824670986845
"region 1147",0.945541425898736
"region 1173",0.86513151424683
"region 1176",0.844373103077672
"region 1178",0.642393070146419
"region 1193",0.911471339328402
"region 1204",0.942093268172831
"region 1222",0.358838773520616
"region 1230",0.970141879962885
"region 1236",0.237263394512282
"region 1240",0.730612552073845
"region 1241",0.948482886407702
"region 1242",0.596291577195909
"region 1272",0.527243186398305
"region 1298",0.477934139402854
"region 1300",0.736915852026578
"region 1308",0.675901987707479
"region 1314",0.325724233791041
"region 1325",0.954317282899384
"region 1330",0.715045539115572
"region 1334",0.96015512845354
"region 1383",0.166715355531829
"region 1398",0.955618389637176
"region 1401",0.768768878040313
"region 1402",0.142621649467301
"region 1410",0.830787883988372
"region 1415",0.727659783293282
"region 1422",0.682616497203779
"region 1429",0.816497418620253
"region 1436",0.622606589868822
"region 1437",0.580170526968004
"region 1443",0.834961396152933
"region 1444",0.928652441141192
"region 1455",0.880035858562894
"region 1469",0.736855721087471
"region 1472",0.898204225480849
"region 1473",0.925451709367483
"region 1488",0.972886002466225
"region 1517",0.710556147478311
"region 1518",0.807563120537215
"region 1535",0.767104125185153
"region 1537",0.827460657009246
"region 1546",0.878072319777273
"region 1569",0.505538720738673
"region 1576",0.862683812303078
"region 1588",0.836242085543027
"region 1593",0.798886530705107
"region 1597",0.9626662268666
"region 1607",0.66525350908893
"region 1626",0.944783897807929
"region 1629",0.901106611210139
"region 1647",0.875690378027734
"region 1651",0.0393975646962361
"region 1653",0.0926390860283885
"region 1673",0.0275428497470327
"region 1678",0.203716309747073
"region 1684",0.819457888010916
"region 1706",0.906872316763029
"region 1714",0.203380041522476
"region 1717",0.122018972273502
"region 1719",0.781549915444505
"region 1723",0.870424527694155
"region 1731",0.818424985617427
"region 1758",0.90240499697966
"region 1793",0.790140494599262
"region 1802",0.947129353825879
"region 1806",0.806597820443903
"region 1809",0.402813458703674
"region 1813",0.632377129356238
"region 1818",0.925412558351563
"region 1827",0.793878203083429
"region 1832",0.953476974729079
"region 1846",0.940222462273899
"region 1847",0.961245254606032
"region 1853",0.922530045954206
"region 1867",0.243965950351468
"region 1876",0.40773679657321
"region 1888",0.780015644833442
"region 1889",0.247708804082297
"region 1893",0.968548315519129
"region 1896",0.856888761262666
"region 1897",0.698830980556877
"region 1909",0.870622152810744
"region 1912",0.354430701643025
"region 1931",0.928490088522968
"region 1955",0.845433354411428
"region 1963",0.550698473018112
"region 1983",0.703790270559944
"region 1984",0.972569993755123
"region 1993",0.485960615886005
"region 2006",0.959030544801198
"region 2050",0.815936185566818
"region 2051",0.615962791162395
"region 2082",0.815025637236381
"region 2090",0.896520609783658
"region 2116",0.833641383911269
"region 2124",0.750194567048513
"region 2127",0.488002352692868
"region 2171",0.582828941066817
"region 2175",0.924767657972325
"region 2180",0.652275446136901
"region 2189",0.920377608795308
"region 2192",0.941725277372525
"region 2194",0.939510676476546
"region 2229",0.972285474281459
"region 2237",0.858922922650037
"region 2244",0.341129619035566
"region 2245",0.879411099242513
"region 2266",0.672975714931264
"region 2274",0.0695759033820613
"region 2313",0.765532280464635
"region 2342",0.195954443739755
"region 2363",0.224644575956983
"region 2365",0.77547486109426
"region 2371",0.714150818658494
"region 2377",0.939335569535766
"region 2405",0.734682544556242
"region 2409",0.154433811458125
"region 2430",0.957428981857545
"region 2437",0.746145580385671
"region 2455",0.15299662542193
"region 2463",0.793886443551582
"region 2467",0.624768900980731
"region 2468",0.927587546409739
"region 2477",0.25979571226649
"region 2482",0.444404139033144
"region 2487",0.379801733755361
"region 2506",0.993053472922759
"region 2507",0.500148090095211
"region 2531",0.391354284514843
"region 2538",0.1171107654208
"region 2561",0.587297793811478
"region 2585",0.766954192126608
"region 2586",0.985060785140484
"region 2597",0.134290230520213
"region 2608",0.977607873145784
"region 2609",0.622189923933213
"region 2626",0.779115768685621
"region 2630",0.333317040683304
"region 2650",0.621284117070712
"region 2652",0.887436611818664
"region 2656",0.960321513268416
"region 2667",0.309919860234079
"region 2670",0.602068680720939
"region 2675",0.602250465615469
"region 2686",0.917458072758074
"region 2697",0.429641045766147
"region 2728",0.849369622728357
"region 2740",0.713510100562192
"region 2754",0.624465563214794
"region 2755",0.833896068289295
"region 2762",0.911961228604907
"region 2786",0.883298623034789
"region 2789",0.947284085369686
"region 2796",0.438966190468854
"region 2802",0.783998604396875
"region 2808",0.957507620928964
"region 2809",0.71253977597329
"region 2821",0.662944434500344
"region 2849",0.0359512618536929
"region 2867",0.218731027878181
"region 2878",0.944405018293941
"region 2889",0.913241947494466
"region 2905",0.892721677025639
"region 2911",0.516799988599264
"region 2928",0.778692446353254
"region 2933",0.362002780548284
"region 2942",0.90783091422658
"region 2944",0.633632138889832
"region 2952",0.072140476366611
"region 2958",0.693089560105553
"region 2978",0.216466431361908
"region 2985",0.383371826903175
"region 2997",0.904592043487336
"region 3007",0.841899420773192
"region 3011",0.779553199952548
"region 3020",0.836590392734117
"region 3023",0.386505641987088
"region 3029",0.916266094515567
"region 3030",0.979356589850723
"region 3036",0.827694516629767
"region 3046",0.804079710731858
"region 3052",0.919739623148012
"region 3055",0.950620323257925
"region 3057",0.859317221931673
"region 3062",0.202785744489054
"region 3068",0.220877217341445
"region 3076",0.97713783846966
"region 3084",0.151296436325089
"region 3097",0.946842424130425
"region 3109",0.605268875657295
"region 3111",0.205572108560422
"region 3117",0.931372264056192
"region 3142",0.913283926776578
"region 3148",0.923725123985084
"region 3153",0.955841087403371
"region 3164",0.977865185300523
"region 3184",0.823130969672947
"region 3203",0.976994071128009
"region 3204",0.912552718701946
"region 3217",0.567342798119589
"region 3220",0.813153079420269
"region 3235",0.098449894651218
"region 3241",0.943203222881087
"region 3248",0.417873504409802
"region 3251",0.286878376119983
"region 3253",0.152095850453589
"region 3266",0.807230677618597
"region 3286",0.851609554699545
"region 3294",0.0444463301490747
"region 3297",0.778263411907201
"region 3298",0.0584483172711376
"region 3319",0.567079615591269
"region 3324",0.944540745857687
"region 3330",0.567575463559526
"region 3332",0.6529043160557
"region 3338",0.810658741972014
